	t	x	y
	0	10000	500
	1	8103.38	499.866
	2	6077.14	499.727
	3	3912.3	499.584
	4	1599.21	499.437
	5	0	499.284
	6	0	499.13
	7	0	498.976
	8	0	498.822
	9	0	498.668
	10	0	498.514
	11	0	498.36
	12	0	498.207
	13	0	498.054
	14	0	497.9
	15	0	497.747
	16	0	497.594
	17	0	497.441
	18	0	497.288
	19	0	497.135
	20	0	496.982
	21	0	496.829
	22	0	496.677
	23	0	496.524
	24	0	496.372
	25	0	496.22
	26	0	496.067
	27	0	495.915
	28	0	495.763
	29	0	495.611
	30	0	495.459
	31	0	495.308
	32	0	495.156
	33	0	495.004
	34	0	494.853
	35	0	494.701
	36	0	494.55
	37	0	494.399
	38	0	494.248
	39	0	494.097
	40	0	493.946
	41	0	493.795
	42	0	493.644
	43	0	493.494
	44	0	493.343
	45	0	493.193
	46	0	493.042
	47	0	492.892
	48	0	492.742
	49	0	492.592
	50	0	492.442
	51	0	492.292
	52	0	492.142
	53	0	491.992
	54	0	491.843
	55	0	491.693
	56	0	491.544
	57	0	491.394
	58	0	491.245
	59	0	491.096
	60	0	490.947
	61	0	490.798
	62	0	490.649
	63	0	490.5
	64	0	490.351
	65	0	490.203
	66	0	490.054
	67	0	489.906
	68	0	489.757
	69	0	489.609
	70	0	489.461
	71	0	489.313
	72	0	489.165
	73	0	489.017
	74	0	488.869
	75	0	488.721
	76	0	488.573
	77	0	488.426
	78	0	488.278
	79	0	488.131
	80	0	487.984
	81	0	487.836
	82	0	487.689
	83	0	487.542
	84	0	487.395
	85	0	487.248
	86	0	487.102
	87	0	486.955
	88	0	486.808
	89	0	486.662
	90	0	486.516
	91	0	486.369
	92	0	486.223
	93	0	486.077
	94	0	485.931
	95	0	485.785
	96	0	485.639
	97	0	485.493
	98	0	485.347
	99	0	485.202
	100	0	485.056
	101	0	484.911
	102	0	484.765
	103	0	484.62
	104	0	484.475
	105	0	484.33
	106	0	484.185
	107	0	484.04
	108	0	483.895
	109	0	483.75
	110	0	483.606
	111	0	483.461
	112	0	483.316
	113	0	483.172
	114	0	483.028
	115	0	482.884
	116	0	482.739
	117	0	482.595
	118	0	482.451
	119	0	482.307
	120	0	482.164
	121	0	482.02
	122	0	481.876
	123	0	481.733
	124	0	481.589
	125	0	481.446
	126	0	481.303
	127	0	481.159
	128	0	481.016
	129	0	480.873
	130	0	480.73
	131	0	480.587
	132	0	480.445
	133	0	480.302
	134	0	480.159
	135	0	480.017
	136	0	479.874
	137	0	479.732
	138	0	479.59
	139	0	479.447
	140	0	479.305
	141	0	479.163
	142	0	479.021
	143	0	478.88
	144	0	478.738
	145	0	478.596
	146	0	478.454
	147	0	478.313
	148	0	478.171
	149	0	478.03
	150	0	477.889
	151	0	477.748
	152	0	477.607
	153	0	477.466
	154	0	477.325
	155	0	477.184
	156	0	477.043
	157	0	476.902
	158	0	476.762
	159	0	476.621
	160	0	476.481
	161	0	476.34
	162	0	476.2
	163	0	476.06
	164	0	475.92
	165	0	475.78
	166	0	475.64
	167	0	475.5
	168	0	475.36
	169	0	475.221
	170	0	475.081
	171	0	474.941
	172	0	474.802
	173	0	474.663
	174	0	474.523
	175	0	474.384
	176	0	474.245
	177	0	474.106
	178	0	473.967
	179	0	473.828
	180	0	473.689
	181	0	473.551
	182	0	473.412
	183	0	473.273
	184	0	473.135
	185	0	472.996
	186	0	472.858
	187	0	472.72
	188	0	472.582
	189	0	472.444
	190	0	472.306
	191	0	472.168
	192	0	472.03
	193	0	471.892
	194	0	471.755
	195	0	471.617
	196	0	471.479
	197	0	471.342
	198	0	471.205
	199	0	471.067
	200	0	470.93
	201	0	470.793
	202	0	470.656
	203	0	470.519
	204	0	470.382
	205	0	470.246
	206	0	470.109
	207	0	469.972
	208	0	469.836
	209	0	469.699
	210	0	469.563
	211	0	469.426
	212	0	469.29
	213	0	469.154
	214	0	469.018
	215	0	468.882
	216	0	468.746
	217	0	468.61
	218	0	468.475
	219	0	468.339
	220	0	468.203
	221	0	468.068
	222	0	467.932
	223	0	467.797
	224	0	467.662
	225	0	467.526
	226	0	467.391
	227	0	467.256
	228	0	467.121
	229	0	466.986
	230	0	466.852
	231	0	466.717
	232	0	466.582
	233	0	466.448
	234	0	466.313
	235	0	466.179
	236	0	466.044
	237	0	465.91
	238	0	465.776
	239	0	465.642
	240	0	465.508
	241	0	465.374
	242	0	465.24
	243	0	465.106
	244	0	464.972
	245	0	464.839
	246	0	464.705
	247	0	464.571
	248	0	464.438
	249	0	464.305
	250	0	464.171
	251	0	464.038
	252	0	463.905
	253	0	463.772
	254	0	463.639
	255	0	463.506
	256	0	463.373
	257	0	463.241
	258	0	463.108
	259	0	462.975
	260	0	462.843
	261	0	462.71
	262	0	462.578
	263	0	462.446
	264	0	462.314
	265	0	462.181
	266	0	462.049
	267	0	461.917
	268	0	461.785
	269	0	461.654
	270	0	461.522
	271	0	461.39
	272	0	461.259
	273	0	461.127
	274	0	460.996
	275	0	460.864
	276	0	460.733
	277	0	460.602
	278	0	460.471
	279	0	460.339
	280	0	460.208
	281	0	460.078
	282	0	459.947
	283	0	459.816
	284	0	459.685
	285	0	459.555
	286	0	459.424
	287	0	459.293
	288	0	459.163
	289	0	459.033
	290	0	458.902
	291	0	458.772
	292	0	458.642
	293	0	458.512
	294	0	458.382
	295	0	458.252
	296	0	458.122
	297	0	457.993
	298	0	457.863
	299	0	457.733
	300	0	457.604
	301	0	457.474
	302	0	457.345
	303	0	457.216
	304	0	457.086
	305	0	456.957
	306	0	456.828
	307	0	456.699
	308	0	456.57
	309	0	456.441
	310	0	456.313
	311	0	456.184
	312	0	456.055
	313	0	455.927
	314	0	455.798
	315	0	455.67
	316	0	455.541
	317	0	455.413
	318	0	455.285
	319	0	455.157
	320	0	455.029
	321	0	454.901
	322	0	454.773
	323	0	454.645
	324	0	454.517
	325	0	454.389
	326	0	454.262
	327	0	454.134
	328	0	454.007
	329	0	453.879
	330	0	453.752
	331	0	453.624
	332	0	453.497
	333	0	453.37
	334	0	453.243
	335	0	453.116
	336	0	452.989
	337	0	452.862
	338	0	452.735
	339	0	452.609
	340	0	452.482
	341	0	452.356
	342	0	452.229
	343	0	452.103
	344	0	451.976
	345	0	451.85
	346	0	451.724
	347	0	451.598
	348	0	451.471
	349	0	451.345
	350	0	451.22
	351	0	451.094
	352	0	450.968
	353	0	450.842
	354	0	450.716
	355	0	450.591
	356	0	450.465
	357	0	450.34
	358	0	450.215
	359	0	450.089
	360	0	449.964
	361	0	449.839
	362	0	449.714
	363	0	449.589
	364	0	449.464
	365	0	449.339
	366	0	449.214
	367	0	449.089
	368	0	448.965
	369	0	448.84
	370	0	448.715
	371	0	448.591
	372	0	448.467
	373	0	448.342
	374	0	448.218
	375	0	448.094
	376	0	447.97
	377	0	447.846
	378	0	447.722
	379	0	447.598
	380	0	447.474
	381	0	447.35
	382	0	447.226
	383	0	447.103
	384	0	446.979
	385	0	446.855
	386	0	446.732
	387	0	446.609
	388	0	446.485
	389	0	446.362
	390	0	446.239
	391	0	446.116
	392	0	445.993
	393	0	445.87
	394	0	445.747
	395	0	445.624
	396	0	445.501
	397	0	445.379
	398	0	445.256
	399	0	445.133
	400	0	445.011
	401	0	444.888
	402	0	444.766
	403	0	444.644
	404	0	444.522
	405	0	444.399
	406	0	444.277
	407	0	444.155
	408	0	444.033
	409	0	443.911
	410	0	443.79
	411	0	443.668
	412	0	443.546
	413	0	443.425
	414	0	443.303
	415	0	443.181
	416	0	443.06
	417	0	442.939
	418	0	442.817
	419	0	442.696
	420	0	442.575
	421	0	442.454
	422	0	442.333
	423	0	442.212
	424	0	442.091
	425	0	441.97
	426	0	441.849
	427	0	441.729
	428	0	441.608
	429	0	441.488
	430	0	441.367
	431	0	441.247
	432	0	441.126
	433	0	441.006
	434	0	440.886
	435	0	440.766
	436	0	440.645
	437	0	440.525
	438	0	440.405
	439	0	440.286
	440	0	440.166
	441	0	440.046
	442	0	439.926
	443	0	439.807
	444	0	439.687
	445	0	439.567
	446	0	439.448
	447	0	439.329
	448	0	439.209
	449	0	439.09
	450	0	438.971
	451	0	438.852
	452	0	438.733
	453	0	438.614
	454	0	438.495
	455	0	438.376
	456	0	438.257
	457	0	438.138
	458	0	438.02
	459	0	437.901
	460	0	437.782
	461	0	437.664
	462	0	437.545
	463	0	437.427
	464	0	437.309
	465	0	437.191
	466	0	437.072
	467	0	436.954
	468	0	436.836
	469	0	436.718
	470	0	436.6
	471	0	436.483
	472	0	436.365
	473	0	436.247
	474	0	436.129
	475	0	436.012
	476	0	435.894
	477	0	435.777
	478	0	435.659
	479	0	435.542
	480	0	435.425
	481	0	435.308
	482	0	435.19
	483	0	435.073
	484	0	434.956
	485	0	434.839
	486	0	434.722
	487	0	434.606
	488	0	434.489
	489	0	434.372
	490	0	434.256
	491	0	434.139
	492	0	434.022
	493	0	433.906
	494	0	433.79
	495	0	433.673
	496	0	433.557
	497	0	433.441
	498	0	433.325
	499	0	433.209
	500	0	433.092
	501	0	432.977
	502	0	432.861
	503	0	432.745
	504	0	432.629
	505	0	432.513
	506	0	432.398
	507	0	432.282
	508	0	432.167
	509	0	432.051
	510	0	431.936
	511	0	431.82
	512	0	431.705
	513	0	431.59
	514	0	431.475
	515	0	431.36
	516	0	431.245
	517	0	431.13
	518	0	431.015
	519	0	430.9
	520	0	430.785
	521	0	430.67
	522	0	430.556
	523	0	430.441
	524	0	430.326
	525	0	430.212
	526	0	430.098
	527	0	429.983
	528	0	429.869
	529	0	429.755
	530	0	429.64
	531	0	429.526
	532	0	429.412
	533	0	429.298
	534	0	429.184
	535	0	429.07
	536	0	428.957
	537	0	428.843
	538	0	428.729
	539	0	428.616
	540	0	428.502
	541	0	428.388
	542	0	428.275
	543	0	428.162
	544	0	428.048
	545	0	427.935
	546	0	427.822
	547	0	427.709
	548	0	427.596
	549	0	427.482
	550	0	427.37
	551	0	427.257
	552	0	427.144
	553	0	427.031
	554	0	426.918
	555	0	426.806
	556	0	426.693
	557	0	426.58
	558	0	426.468
	559	0	426.355
	560	0	426.243
	561	0	426.131
	562	0	426.018
	563	0	425.906
	564	0	425.794
	565	0	425.682
	566	0	425.57
	567	0	425.458
	568	0	425.346
	569	0	425.234
	570	0	425.122
	571	0	425.011
	572	0	424.899
	573	0	424.787
	574	0	424.676
	575	0	424.564
	576	0	424.453
	577	0	424.342
	578	0	424.23
	579	0	424.119
	580	0	424.008
	581	0	423.897
	582	0	423.786
	583	0	423.674
	584	0	423.564
	585	0	423.453
	586	0	423.342
	587	0	423.231
	588	0	423.12
	589	0	423.01
	590	0	422.899
	591	0	422.788
	592	0	422.678
	593	0	422.567
	594	0	422.457
	595	0	422.347
	596	0	422.236
	597	0	422.126
	598	0	422.016
	599	0	421.906
	600	0	421.796
	601	0	421.686
	602	0	421.576
	603	0	421.466
	604	0	421.356
	605	0	421.246
	606	0	421.137
	607	0	421.027
	608	0	420.917
	609	0	420.808
	610	0	420.698
	611	0	420.589
	612	0	420.48
	613	0	420.37
	614	0	420.261
	615	0	420.152
	616	0	420.043
	617	0	419.934
	618	0	419.825
	619	0	419.716
	620	0	419.607
	621	0	419.498
	622	0	419.389
	623	0	419.28
	624	0	419.172
	625	0	419.063
	626	0	418.955
	627	0	418.846
	628	0	418.738
	629	0	418.629
	630	0	418.521
	631	0	418.413
	632	0	418.304
	633	0	418.196
	634	0	418.088
	635	0	417.98
	636	0	417.872
	637	0	417.764
	638	0	417.656
	639	0	417.548
	640	0	417.44
	641	0	417.333
	642	0	417.225
	643	0	417.117
	644	0	417.01
	645	0	416.902
	646	0	416.795
	647	0	416.687
	648	0	416.58
	649	0	416.473
	650	0	416.366
	651	0	416.258
	652	0	416.151
	653	0	416.044
	654	0	415.937
	655	0	415.83
	656	0	415.723
	657	0	415.617
	658	0	415.51
	659	0	415.403
	660	0	415.296
	661	0	415.19
	662	0	415.083
	663	0	414.977
	664	0	414.87
	665	0	414.764
	666	0	414.657
	667	0	414.551
	668	0	414.445
	669	0	414.339
	670	0	414.233
	671	0	414.126
	672	0	414.02
	673	0	413.914
	674	0	413.809
	675	0	413.703
	676	0	413.597
	677	0	413.491
	678	0	413.385
	679	0	413.28
	680	0	413.174
	681	0	413.069
	682	0	412.963
	683	0	412.858
	684	0	412.752
	685	0	412.647
	686	0	412.542
	687	0	412.436
	688	0	412.331
	689	0	412.226
	690	0	412.121
	691	0	412.016
	692	0	411.911
	693	0	411.806
	694	0	411.701
	695	0	411.597
	696	0	411.492
	697	0	411.387
	698	0	411.283
	699	0	411.178
	700	0	411.073
	701	0	410.969
	702	0	410.865
	703	0	410.76
	704	0	410.656
	705	0	410.552
	706	0	410.447
	707	0	410.343
	708	0	410.239
	709	0	410.135
	710	0	410.031
	711	0	409.927
	712	0	409.823
	713	0	409.719
	714	0	409.616
	715	0	409.512
	716	0	409.408
	717	0	409.305
	718	0	409.201
	719	0	409.098
	720	0	408.994
	721	0	408.891
	722	0	408.787
	723	0	408.684
	724	0	408.581
	725	0	408.478
	726	0	408.374
	727	0	408.271
	728	0	408.168
	729	0	408.065
	730	0	407.962
	731	0	407.859
	732	0	407.757
	733	0	407.654
	734	0	407.551
	735	0	407.448
	736	0	407.346
	737	0	407.243
	738	0	407.141
	739	0	407.038
	740	0	406.936
	741	0	406.833
	742	0	406.731
	743	0	406.629
	744	0	406.526
	745	0	406.424
	746	0	406.322
	747	0	406.22
	748	0	406.118
	749	0	406.016
	750	0	405.914
	751	0	405.812
	752	0	405.711
	753	0	405.609
	754	0	405.507
	755	0	405.405
	756	0	405.304
	757	0	405.202
	758	0	405.101
	759	0	404.999
	760	0	404.898
	761	0	404.796
	762	0	404.695
	763	0	404.594
	764	0	404.493
	765	0	404.392
	766	0	404.29
	767	0	404.189
	768	0	404.088
	769	0	403.987
	770	0	403.887
	771	0	403.786
	772	0	403.685
	773	0	403.584
	774	0	403.483
	775	0	403.383
	776	0	403.282
	777	0	403.182
	778	0	403.081
	779	0	402.981
	780	0	402.88
	781	0	402.78
	782	0	402.68
	783	0	402.579
	784	0	402.479
	785	0	402.379
	786	0	402.279
	787	0	402.179
	788	0	402.079
	789	0	401.979
	790	0	401.879
	791	0	401.779
	792	0	401.679
	793	0	401.58
	794	0	401.48
	795	0	401.38
	796	0	401.281
	797	0	401.181
	798	0	401.082
	799	0	400.982
	800	0	400.883
	801	0	400.783
	802	0	400.684
	803	0	400.585
	804	0	400.486
	805	0	400.386
	806	0	400.287
	807	0	400.188
	808	0	400.089
	809	0	399.99
	810	0	399.891
	811	0	399.793
	812	0	399.694
	813	0	399.595
	814	0	399.496
	815	0	399.398
	816	0	399.299
	817	0	399.2
	818	0	399.102
	819	0	399.003
	820	0	398.905
	821	0	398.807
	822	0	398.708
	823	0	398.61
	824	0	398.512
	825	0	398.414
	826	0	398.315
	827	0	398.217
	828	0	398.119
	829	0	398.021
	830	0	397.923
	831	0	397.825
	832	0	397.728
	833	0	397.63
	834	0	397.532
	835	0	397.434
	836	0	397.337
	837	0	397.239
	838	0	397.142
	839	0	397.044
	840	0	396.947
	841	0	396.849
	842	0	396.752
	843	0	396.654
	844	0	396.557
	845	0	396.46
	846	0	396.363
	847	0	396.266
	848	0	396.169
	849	0	396.072
	850	0	395.975
	851	0	395.878
	852	0	395.781
	853	0	395.684
	854	0	395.587
	855	0	395.49
	856	0	395.394
	857	0	395.297
	858	0	395.2
	859	0	395.104
	860	0	395.007
	861	0	394.911
	862	0	394.814
	863	0	394.718
	864	0	394.622
	865	0	394.525
	866	0	394.429
	867	0	394.333
	868	0	394.237
	869	0	394.141
	870	0	394.045
	871	0	393.949
	872	0	393.853
	873	0	393.757
	874	0	393.661
	875	0	393.565
	876	0	393.47
	877	0	393.374
	878	0	393.278
	879	0	393.183
	880	0	393.087
	881	0	392.991
	882	0	392.896
	883	0	392.8
	884	0	392.705
	885	0	392.61
	886	0	392.514
	887	0	392.419
	888	0	392.324
	889	0	392.229
	890	0	392.134
	891	0	392.039
	892	0	391.944
	893	0	391.849
	894	0	391.754
	895	0	391.659
	896	0	391.564
	897	0	391.469
	898	0	391.374
	899	0	391.28
	900	0	391.185
	901	0	391.091
	902	0	390.996
	903	0	390.901
	904	0	390.807
	905	0	390.713
	906	0	390.618
	907	0	390.524
	908	0	390.43
	909	0	390.335
	910	0	390.241
	911	0	390.147
	912	0	390.053
	913	0	389.959
	914	0	389.865
	915	0	389.771
	916	0	389.677
	917	0	389.583
	918	0	389.489
	919	0	389.395
	920	0	389.302
	921	0	389.208
	922	0	389.114
	923	0	389.021
	924	0	388.927
	925	0	388.834
	926	0	388.74
	927	0	388.647
	928	0	388.553
	929	0	388.46
	930	0	388.367
	931	0	388.273
	932	0	388.18
	933	0	388.087
	934	0	387.994
	935	0	387.901
	936	0	387.808
	937	0	387.715
	938	0	387.622
	939	0	387.529
	940	0	387.436
	941	0	387.343
	942	0	387.251
	943	0	387.158
	944	0	387.065
	945	0	386.973
	946	0	386.88
	947	0	386.787
	948	0	386.695
	949	0	386.603
	950	0	386.51
	951	0	386.418
	952	0	386.325
	953	0	386.233
	954	0	386.141
	955	0	386.049
	956	0	385.957
	957	0	385.865
	958	0	385.772
	959	0	385.68
	960	0	385.589
	961	0	385.497
	962	0	385.405
	963	0	385.313
	964	0	385.221
	965	0	385.129
	966	0	385.038
	967	0	384.946
	968	0	384.854
	969	0	384.763
	970	0	384.671
	971	0	384.58
	972	0	384.488
	973	0	384.397
	974	0	384.306
	975	0	384.214
	976	0	384.123
	977	0	384.032
	978	0	383.941
	979	0	383.849
	980	0	383.758
	981	0	383.667
	982	0	383.576
	983	0	383.485
	984	0	383.394
	985	0	383.304
	986	0	383.213
	987	0	383.122
	988	0	383.031
	989	0	382.94
	990	0	382.85
	991	0	382.759
	992	0	382.669
	993	0	382.578
	994	0	382.488
	995	0	382.397
	996	0	382.307
	997	0	382.216
	998	0	382.126
	999	0	382.036
	1000	0	381.946
	1001	0	381.855
	1002	0	381.765
	1003	0	381.675
	1004	0	381.585
	1005	0	381.495
	1006	0	381.405
	1007	0	381.315
	1008	0	381.225
	1009	0	381.135
	1010	0	381.046
	1011	0	380.956
	1012	0	380.866
	1013	0	380.776
	1014	0	380.687
	1015	0	380.597
	1016	0	380.508
	1017	0	380.418
	1018	0	380.329
	1019	0	380.239
	1020	0	380.15
	1021	0	380.06
	1022	0	379.971
	1023	0	379.882
	1024	0	379.793
	1025	0	379.703
	1026	0	379.614
	1027	0	379.525
	1028	0	379.436
	1029	0	379.347
	1030	0	379.258
	1031	0	379.169
	1032	0	379.08
	1033	0	378.992
	1034	0	378.903
	1035	0	378.814
	1036	0	378.725
	1037	0	378.637
	1038	0	378.548
	1039	0	378.459
	1040	0	378.371
	1041	0	378.282
	1042	0	378.194
	1043	0	378.105
	1044	0	378.017
	1045	0	377.929
	1046	0	377.84
	1047	0	377.752
	1048	0	377.664
	1049	0	377.576
	1050	0	377.488
	1051	0	377.399
	1052	0	377.311
	1053	0	377.223
	1054	0	377.135
	1055	0	377.047
	1056	0	376.96
	1057	0	376.872
	1058	0	376.784
	1059	0	376.696
	1060	0	376.608
	1061	0	376.521
	1062	0	376.433
	1063	0	376.345
	1064	0	376.258
	1065	0	376.17
	1066	0	376.083
	1067	0	375.995
	1068	0	375.908
	1069	0	375.821
	1070	0	375.733
	1071	0	375.646
	1072	0	375.559
	1073	0	375.472
	1074	0	375.384
	1075	0	375.297
	1076	0	375.21
	1077	0	375.123
	1078	0	375.036
	1079	0	374.949
	1080	0	374.862
	1081	0	374.775
	1082	0	374.689
	1083	0	374.602
	1084	0	374.515
	1085	0	374.428
	1086	0	374.342
	1087	0	374.255
	1088	0	374.168
	1089	0	374.082
	1090	0	373.995
	1091	0	373.909
	1092	0	373.822
	1093	0	373.736
	1094	0	373.65
	1095	0	373.563
	1096	0	373.477
	1097	0	373.391
	1098	0	373.305
	1099	0	373.219
	1100	0	373.132
	1101	0	373.046
	1102	0	372.96
	1103	0	372.874
	1104	0	372.788
	1105	0	372.702
	1106	0	372.617
	1107	0	372.531
	1108	0	372.445
	1109	0	372.359
	1110	0	372.273
	1111	0	372.188
	1112	0	372.102
	1113	0	372.016
	1114	0	371.931
	1115	0	371.845
	1116	0	371.76
	1117	0	371.674
	1118	0	371.589
	1119	0	371.504
	1120	0	371.418
	1121	0	371.333
	1122	0	371.248
	1123	0	371.163
	1124	0	371.077
	1125	0	370.992
	1126	0	370.907
	1127	0	370.822
	1128	0	370.737
	1129	0	370.652
	1130	0	370.567
	1131	0	370.482
	1132	0	370.397
	1133	0	370.313
	1134	0	370.228
	1135	0	370.143
	1136	0	370.058
	1137	0	369.974
	1138	0	369.889
	1139	0	369.805
	1140	0	369.72
	1141	0	369.635
	1142	0	369.551
	1143	0	369.467
	1144	0	369.382
	1145	0	369.298
	1146	0	369.213
	1147	0	369.129
	1148	0	369.045
	1149	0	368.961
	1150	0	368.877
	1151	0	368.792
	1152	0	368.708
	1153	0	368.624
	1154	0	368.54
	1155	0	368.456
	1156	0	368.372
	1157	0	368.289
	1158	0	368.205
	1159	0	368.121
	1160	0	368.037
	1161	0	367.953
	1162	0	367.87
	1163	0	367.786
	1164	0	367.702
	1165	0	367.619
	1166	0	367.535
	1167	0	367.452
	1168	0	367.368
	1169	0	367.285
	1170	0	367.201
	1171	0	367.118
	1172	0	367.035
	1173	0	366.951
	1174	0	366.868
	1175	0	366.785
	1176	0	366.702
	1177	0	366.619
	1178	0	366.535
	1179	0	366.452
	1180	0	366.369
	1181	0	366.286
	1182	0	366.203
	1183	0	366.121
	1184	0	366.038
	1185	0	365.955
	1186	0	365.872
	1187	0	365.789
	1188	0	365.707
	1189	0	365.624
	1190	0	365.541
	1191	0	365.459
	1192	0	365.376
	1193	0	365.294
	1194	0	365.211
	1195	0	365.129
	1196	0	365.046
	1197	0	364.964
	1198	0	364.881
	1199	0	364.799
	1200	0	364.717
	1201	0	364.635
	1202	0	364.552
	1203	0	364.47
	1204	0	364.388
	1205	0	364.306
	1206	0	364.224
	1207	0	364.142
	1208	0	364.06
	1209	0	363.978
	1210	0	363.896
	1211	0	363.814
	1212	0	363.732
	1213	0	363.651
	1214	0	363.569
	1215	0	363.487
	1216	0	363.405
	1217	0	363.324
	1218	0	363.242
	1219	0	363.161
	1220	0	363.079
	1221	0	362.998
	1222	0	362.916
	1223	0	362.835
	1224	0	362.753
	1225	0	362.672
	1226	0	362.591
	1227	0	362.509
	1228	0	362.428
	1229	0	362.347
	1230	0	362.266
	1231	0	362.184
	1232	0	362.103
	1233	0	362.022
	1234	0	361.941
	1235	0	361.86
	1236	0	361.779
	1237	0	361.698
	1238	0	361.618
	1239	0	361.537
	1240	0	361.456
	1241	0	361.375
	1242	0	361.294
	1243	0	361.214
	1244	0	361.133
	1245	0	361.052
	1246	0	360.972
	1247	0	360.891
	1248	0	360.811
	1249	0	360.73
	1250	0	360.65
	1251	0	360.569
	1252	0	360.489
	1253	0	360.409
	1254	0	360.328
	1255	0	360.248
	1256	0	360.168
	1257	0	360.088
	1258	0	360.007
	1259	0	359.927
	1260	0	359.847
	1261	0	359.767
